ReTr(Lx),ImTr(Lx)
-2.62515e-07,2.14354e-07
-2.62515e-07,2.14354e-07
5.88327e-07,1.12056e-07
5.88327e-07,1.12056e-07
-1.87096e-07,2.10872e-07
2.39331e-07,3.09524e-07
-3.86309e-07,1.18457e-07
-1.97034e-07,1.78651e-07
2.67861e-09,3.5914e-07
-3.57344e-07,2.42686e-07
-1.37829e-07,1.90388e-07
-5.38195e-07,1.12278e-06
-3.93412e-07,-2.76346e-07
5.74783e-07,-2.21359e-07
5.74783e-07,-2.21359e-07
1.61564e-07,3.00333e-07
2.67339e-07,-9.62296e-08
5.07245e-07,-2.5638e-07
1.69105e-07,1.751e-08
1.568e-07,-3.26576e-07
-2.34622e-08,2.18335e-07
-4.1486e-07,-3.33831e-07
-2.19771e-07,3.20259e-08
-2.19771e-07,3.20259e-08
2.88375e-07,7.04318e-07
-7.03429e-08,6.81358e-08
2.35575e-07,-5.62604e-07
-1.73267e-07,1.39524e-07
3.38271e-08,-5.09719e-07
5.21826e-07,1.86665e-07
-9.50819e-08,-3.22839e-07
5.81995e-08,4.12831e-07
-3.34815e-07,-2.89227e-07
5.70233e-08,7.91021e-08
-3.4029e-07,1.69195e-07
-1.26179e-07,8.189e-07
2.58404e-08,-4.02571e-08
-5.17595e-08,-7.87014e-08
-4.63486e-07,-3.80731e-07
-8.20664e-07,-9.42826e-07
-3.41965e-08,-5.02001e-09
4.25736e-07,-2.12511e-07
-3.57099e-07,-2.62078e-07
-4.49699e-08,4.59223e-07
2.86714e-07,3.85221e-07
-6.54983e-07,-1.86981e-07
-2.75302e-07,-2.74803e-07
-5.17949e-07,3.24616e-07
-2.21784e-07,6.94558e-08
-6.8579e-07,-4.74789e-08
-1.66986e-07,4.74819e-07
-1.66986e-07,4.74819e-07
3.86164e-07,-1.60257e-07
-2.8452e-07,2.52402e-08
-5.09927e-07,-1.25139e-07
-5.09927e-07,-1.25139e-07
-6.1998e-08,6.38682e-07
-6.1998e-08,6.38682e-07
-5.65878e-08,-1.35043e-07
-2.26269e-07,-2.77288e-07
1.30496e-07,-1.62603e-07
-3.85189e-07,4.45599e-07
-3.23044e-07,-1.33916e-07
2.44275e-07,1.13895e-07
4.96638e-07,-3.68665e-09
1.06646e-06,7.41982e-07
-5.63176e-07,-3.4543e-07
8.20612e-07,3.61716e-07
-2.51004e-07,-2.71511e-07
-9.5395e-08,1.65511e-07
1.37459e-07,2.00814e-07
3.00236e-07,1.36984e-08
-1.93796e-07,-7.11461e-08
4.8394e-07,1.24311e-07
1.37086e-07,5.42936e-07
2.93272e-08,-1.67811e-08
